0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-2 °C
(28.4) °F","-0.8 °C
(30.5) °F","2.8 °C
(37) °F","8.8 °C
(47.9) °F","14.3 °C
(57.7) °F","19.4 °C
(66.9) °F","23 °C
(73.4) °F","22.3 °C
(72.1) °F","18.7 °C
(65.6) °F","12.5 °C
(54.4) °F","6.7 °C
(44.1) °F","1.5 °C
(34.7) °F"
Min. Temperature °C (°F),"-5.6 °C
(21.9) °F","-4.6 °C
(23.7) °F","-1.2 °C
(29.9) °F","4.7 °C
(40.5) °F","10.3 °C
(50.5) °F","15.5 °C
(59.9) °F","19.1 °C
(66.4) °F","18.7 °C
(65.7) °F","15.3 °C
(59.5) °F","9.2 °C
(48.5) °F","3.5 °C
(38.3) °F","-1.6 °C
(29.1) °F"
Max. Temperature °C (°F),"2.4 °C
(36.4) °F","3.9 °C
(39) °F","7.7 °C
(45.8) °F","14 °C
(57.2) °F","19.4 °C
(66.9) °F","24.2 °C
(75.6) °F","27.7 °C
(81.9) °F","26.8 °C
(80.3) °F","23 °C
(73.5) °F","16.6 °C
(61.9) °F","10.8 °C
(51.4) °F","5.5 °C
(41.9) °F"
Precipitation / Rainfall mm (in),"96
(3)","81
(3)","111
(4)","99
(3)","86
(3)","91
(3)","87
(3)","103
(4)","93
(3)","106
(4)","88
(3)","110
(4)"
Humidity(%),67%,64%,67%,67%,72%,74%,71%,73%,75%,74%,74%,71%
Rainy days (d),7,7,7,8,8,7,8,7,6,7,6,7
avg. Sun hours (hours),6.0,6.8,7.2,8.2,8.4,9.5,10.3,9.2,7.7,6.6,6.0,5.6
