0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"14.1 °C
(57.5) °F","17.8 °C
(64.1) °F","23.7 °C
(74.6) °F","29.9 °C
(85.8) °F","33.4 °C
(92.1) °F","33.5 °C
(92.3) °F","29.9 °C
(85.9) °F","28.6 °C
(83.5) °F","28.2 °C
(82.7) °F","26.1 °C
(78.9) °F","21.2 °C
(70.2) °F","15.9 °C
(60.7) °F"
Min. Temperature °C (°F),"8 °C
(46.4) °F","11.1 °C
(52) °F","16 °C
(60.8) °F","21.7 °C
(71) °F","26.2 °C
(79.1) °F","28.4 °C
(83.1) °F","26.9 °C
(80.4) °F","25.9 °C
(78.6) °F","24.4 °C
(76) °F","19.8 °C
(67.6) °F","14.7 °C
(58.5) °F","9.6 °C
(49.3) °F"
Max. Temperature °C (°F),"20.6 °C
(69.1) °F","24.6 °C
(76.3) °F","31.2 °C
(88.2) °F","37.7 °C
(99.8) °F","40.2 °C
(104.4) °F","38.6 °C
(101.6) °F","33.5 °C
(92.3) °F","32 °C
(89.6) °F","32.5 °C
(90.4) °F","32.5 °C
(90.5) °F","28 °C
(82.5) °F","22.7 °C
(72.8) °F"
Precipitation / Rainfall mm (in),"15
(0)","21
(0)","12
(0)","8
(0)","12
(0)","78
(3)","225
(8)","231
(9)","108
(4)","22
(0)","6
(0)","8
(0)"
Humidity(%),68%,60%,44%,29%,32%,46%,71%,78%,72%,55%,55%,64%
Rainy days (d),2,2,2,2,3,6,15,15,9,2,1,1
avg. Sun hours (hours),8.5,9.6,10.6,11.5,12.1,11.7,9.3,8.6,9.1,10.0,9.6,9.0
