0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"24.6 °C
(76.2) °F","24.6 °C
(76.4) °F","23.7 °C
(74.7) °F","21.6 °C
(70.8) °F","18.3 °C
(64.9) °F","16.4 °C
(61.6) °F","15.6 °C
(60.1) °F","16.7 °C
(62.1) °F","18 °C
(64.3) °F","19.9 °C
(67.7) °F","21.4 °C
(70.5) °F","23.4 °C
(74.1) °F"
Min. Temperature °C (°F),"21.6 °C
(70.9) °F","21.7 °C
(71.1) °F","20.9 °C
(69.6) °F","18.6 °C
(65.4) °F","15.4 °C
(59.7) °F","13.4 °C
(56.1) °F","12.4 °C
(54.4) °F","13.4 °C
(56.2) °F","15.1 °C
(59.2) °F","17.2 °C
(62.9) °F","18.5 °C
(65.3) °F","20.4 °C
(68.7) °F"
Max. Temperature °C (°F),"28 °C
(82.4) °F","28.1 °C
(82.5) °F","27.1 °C
(80.8) °F","25.1 °C
(77.1) °F","21.7 °C
(71.1) °F","20.3 °C
(68.5) °F","19.5 °C
(67.2) °F","21 °C
(69.7) °F","21.7 °C
(71) °F","23.3 °C
(73.9) °F","25 °C
(77) °F","27 °C
(80.7) °F"
Precipitation / Rainfall mm (in),"137
(5)","117
(4)","106
(4)","87
(3)","114
(4)","86
(3)","82
(3)","85
(3)","108
(4)","117
(4)","106
(4)","94
(3)"
Humidity(%),77%,78%,78%,78%,77%,80%,79%,78%,77%,77%,75%,75%
Rainy days (d),12,11,11,8,7,6,7,6,8,10,9,9
avg. Sun hours (hours),8.5,8.5,7.7,7.5,7.0,7.0,7.1,7.4,7.1,7.2,8.1,8.6
