0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"24.2 °C
(75.5) °F","23.4 °C
(74.1) °F","21.1 °C
(70) °F","18 °C
(64.4) °F","14.5 °C
(58.1) °F","11.9 °C
(53.3) °F","11 °C
(51.7) °F","12.4 °C
(54.3) °F","14.1 °C
(57.4) °F","17 °C
(62.5) °F","19.9 °C
(67.9) °F","22.5 °C
(72.5) °F"
Min. Temperature °C (°F),"20.7 °C
(69.3) °F","20.3 °C
(68.6) °F","18.3 °C
(64.9) °F","15.5 °C
(59.8) °F","12.3 °C
(54.2) °F","9.6 °C
(49.3) °F","8.6 °C
(47.5) °F","9.8 °C
(49.6) °F","11.2 °C
(52.2) °F","13.9 °C
(57.1) °F","16.4 °C
(61.5) °F","18.9 °C
(66) °F"
Max. Temperature °C (°F),"28 °C
(82.4) °F","26.8 °C
(80.2) °F","24.4 °C
(76) °F","21.1 °C
(70) °F","17.3 °C
(63.1) °F","14.7 °C
(58.4) °F","13.9 °C
(57) °F","15.8 °C
(60.5) °F","17.6 °C
(63.6) °F","20.4 °C
(68.8) °F","23.7 °C
(74.7) °F","26.4 °C
(79.6) °F"
Precipitation / Rainfall mm (in),"86
(3)","112
(4)","106
(4)","99
(3)","75
(2)","72
(2)","77
(3)","78
(3)","83
(3)","116
(4)","108
(4)","89
(3)"
Humidity(%),64%,70%,73%,73%,77%,78%,78%,76%,73%,73%,67%,64%
Rainy days (d),5,6,6,6,5,5,5,5,6,7,6,6
avg. Sun hours (hours),11.3,10.0,8.7,7.8,6.5,6.2,6.5,7.2,7.8,8.6,10.6,11.4
