0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-3 °C
(26.6) °F","-1.4 °C
(29.5) °F","2.6 °C
(36.7) °F","8.3 °C
(46.9) °F","13.1 °C
(55.5) °F","16.6 °C
(61.8) °F","18.3 °C
(65) °F","18.4 °C
(65.2) °F","13.7 °C
(56.7) °F","8.5 °C
(47.4) °F","3.8 °C
(38.8) °F","-1.4 °C
(29.5) °F"
Min. Temperature °C (°F),"-6.3 °C
(20.7) °F","-4.9 °C
(23.2) °F","-1.4 °C
(29.4) °F","3.3 °C
(38) °F","8.1 °C
(46.6) °F","11.8 °C
(53.2) °F","13.6 °C
(56.4) °F","13.8 °C
(56.9) °F","9.7 °C
(49.4) °F","4.8 °C
(40.7) °F","0.7 °C
(33.2) °F","-4.3 °C
(24.2) °F"
Max. Temperature °C (°F),"0.7 °C
(33.3) °F","2.5 °C
(36.5) °F","6.9 °C
(44.3) °F","13 °C
(55.4) °F","17.5 °C
(63.5) °F","20.8 °C
(69.4) °F","22.5 °C
(72.6) °F","22.9 °C
(73.2) °F","18 °C
(64.4) °F","13 °C
(55.3) °F","7.6 °C
(45.8) °F","2.1 °C
(35.9) °F"
Precipitation / Rainfall mm (in),"70
(2)","67
(2)","88
(3)","126
(4)","153
(6)","169
(6)","154
(6)","128
(5)","116
(4)","86
(3)","73
(2)","79
(3)"
Humidity(%),82%,79%,76%,72%,75%,76%,76%,75%,78%,80%,81%,81%
Rainy days (d),9,9,10,13,14,13,13,11,10,8,9,10
avg. Sun hours (hours),4.3,4.7,6.3,7.9,8.9,9.7,9.9,9.3,7.1,5.9,4.9,4.5
