0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-3.5 °C
(25.8) °F","-2.1 °C
(28.2) °F","1.7 °C
(35.1) °F","8.3 °C
(46.9) °F","14.1 °C
(57.3) °F","19.2 °C
(66.6) °F","22.8 °C
(73) °F","21.9 °C
(71.5) °F","18.2 °C
(64.7) °F","11.6 °C
(52.8) °F","5.6 °C
(42.1) °F","0.1 °C
(32.2) °F"
Min. Temperature °C (°F),"-7 °C
(19.3) °F","-6 °C
(21.3) °F","-2.3 °C
(27.8) °F","3.8 °C
(38.9) °F","9.7 °C
(49.4) °F","15 °C
(59) °F","18.5 °C
(65.3) °F","17.9 °C
(64.3) °F","14.4 °C
(57.9) °F","8.2 °C
(46.8) °F","2.6 °C
(36.6) °F","-2.9 °C
(26.8) °F"
Max. Temperature °C (°F),"1.1 °C
(34.1) °F","2.9 °C
(37.2) °F","7 °C
(44.6) °F","14 °C
(57.2) °F","19.6 °C
(67.3) °F","24.5 °C
(76.1) °F","28 °C
(82.4) °F","26.9 °C
(80.4) °F","23 °C
(73.3) °F","16 °C
(60.7) °F","9.8 °C
(49.7) °F","4.1 °C
(39.4) °F"
Precipitation / Rainfall mm (in),"89
(3)","79
(3)","106
(4)","94
(3)","84
(3)","92
(3)","81
(3)","94
(3)","88
(3)","98
(3)","84
(3)","106
(4)"
Humidity(%),67%,63%,65%,63%,67%,70%,66%,69%,71%,72%,72%,70%
Rainy days (d),7,7,7,8,8,8,7,7,6,7,7,7
avg. Sun hours (hours),6.0,6.8,7.2,8.2,8.5,9.6,10.5,9.5,7.7,6.5,6.0,5.5
