0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"22.2 °C
(71.9) °F","21.8 °C
(71.3) °F","20.3 °C
(68.5) °F","16.7 °C
(62) °F","12.8 °C
(55.1) °F","9.8 °C
(49.6) °F","9 °C
(48.1) °F","10.4 °C
(50.8) °F","12.2 °C
(54) °F","14.9 °C
(58.8) °F","18 °C
(64.3) °F","20.5 °C
(69) °F"
Min. Temperature °C (°F),"17 °C
(62.7) °F","16.9 °C
(62.4) °F","15.5 °C
(59.9) °F","11.6 °C
(52.9) °F","7.4 °C
(45.4) °F","4.4 °C
(39.9) °F","3.7 °C
(38.6) °F","5.1 °C
(41.1) °F","6.7 °C
(44) °F","9.5 °C
(49) °F","12.2 °C
(54) °F","15.1 °C
(59.2) °F"
Max. Temperature °C (°F),"28.7 °C
(83.6) °F","28.3 °C
(82.9) °F","26.6 °C
(79.9) °F","22.7 °C
(72.8) °F","18.7 °C
(65.7) °F","15.9 °C
(60.6) °F","15.1 °C
(59.2) °F","16.4 °C
(61.4) °F","18 °C
(64.5) °F","20.6 °C
(69) °F","23.9 °C
(75.1) °F","26.9 °C
(80.5) °F"
Precipitation / Rainfall mm (in),"3
(0)","5
(0)","9
(0)","29
(1)","65
(2)","105
(4)","87
(3)","84
(3)","62
(2)","44
(1)","17
(0)","7
(0)"
Humidity(%),52%,52%,53%,55%,59%,61%,62%,64%,66%,65%,58%,53%
Rainy days (d),1,1,1,3,4,5,5,6,6,5,2,1
avg. Sun hours (hours),12.3,11.5,10.7,9.5,8.6,8.1,8.0,8.3,8.5,9.6,11.3,12.3
