0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"9 °C
(48.2) °F","9.4 °C
(48.9) °F","11.7 °C
(53) °F","14.8 °C
(58.6) °F","19.5 °C
(67.1) °F","24.3 °C
(75.7) °F","27 °C
(80.6) °F","27.1 °C
(80.7) °F","23.2 °C
(73.8) °F","19 °C
(66.1) °F","14.8 °C
(58.6) °F","10.8 °C
(51.4) °F"
Min. Temperature °C (°F),"6.7 °C
(44.1) °F","6.8 °C
(44.3) °F","8.5 °C
(47.3) °F","11.3 °C
(52.3) °F","15.6 °C
(60.1) °F","20.1 °C
(68.2) °F","23 °C
(73.4) °F","23.4 °C
(74.2) °F","20.3 °C
(68.5) °F","16.5 °C
(61.7) °F","12.5 °C
(54.6) °F","8.6 °C
(47.5) °F"
Max. Temperature °C (°F),"11.3 °C
(52.4) °F","12.1 °C
(53.8) °F","15.1 °C
(59.1) °F","18.6 °C
(65.6) °F","23.7 °C
(74.7) °F","28.8 °C
(83.8) °F","31.5 °C
(88.8) °F","31.3 °C
(88.4) °F","26.7 °C
(80.1) °F","21.8 °C
(71.2) °F","17.1 °C
(62.8) °F","12.8 °C
(55.1) °F"
Precipitation / Rainfall mm (in),"59
(2)","50
(1)","49
(1)","19
(0)","13
(0)","4
(0)","1
(0)","2
(0)","16
(0)","34
(1)","59
(2)","70
(2)"
Humidity(%),73%,71%,69%,64%,58%,51%,47%,48%,58%,65%,72%,73%
Rainy days (d),6,6,4,3,2,1,0,1,2,3,5,6
avg. Sun hours (hours),6.3,7.2,8.9,10.9,12.3,13.0,12.9,12.1,10.6,8.5,6.9,6.2
