0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"24.5 °C
(76.1) °F","24.1 °C
(75.4) °F","23 °C
(73.4) °F","20.5 °C
(68.9) °F","17.6 °C
(63.7) °F","15.3 °C
(59.5) °F","14.6 °C
(58.2) °F","15.7 °C
(60.3) °F","18.5 °C
(65.3) °F","20.5 °C
(68.8) °F","22.2 °C
(71.9) °F","23.7 °C
(74.6) °F"
Min. Temperature °C (°F),"21.3 °C
(70.4) °F","21 °C
(69.9) °F","19.9 °C
(67.9) °F","17 °C
(62.6) °F","13.5 °C
(56.4) °F","11.5 °C
(52.7) °F","10 °C
(50) °F","10.7 °C
(51.3) °F","13.7 °C
(56.6) °F","16.3 °C
(61.4) °F","18.4 °C
(65.1) °F","20.1 °C
(68.2) °F"
Max. Temperature °C (°F),"28.7 °C
(83.7) °F","28.1 °C
(82.6) °F","27 °C
(80.5) °F","24.7 °C
(76.5) °F","22.3 °C
(72.2) °F","19.9 °C
(67.8) °F","19.9 °C
(67.9) °F","21.4 °C
(70.6) °F","24.2 °C
(75.6) °F","25.8 °C
(78.4) °F","27.1 °C
(80.7) °F","28.3 °C
(83) °F"
Precipitation / Rainfall mm (in),"127
(5)","126
(4)","101
(3)","55
(2)","68
(2)","56
(2)","30
(1)","37
(1)","38
(1)","72
(2)","89
(3)","110
(4)"
Humidity(%),73%,75%,75%,74%,71%,72%,67%,64%,65%,66%,69%,71%
Rainy days (d),10,10,10,7,5,5,3,4,4,6,8,9
avg. Sun hours (hours),8.4,8.1,7.7,8.1,8.1,7.5,8.1,8.7,9.0,8.7,9.0,9.1
