0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"22.1 °C
(71.8) °F","24.8 °C
(76.6) °F","28 °C
(82.4) °F","30.5 °C
(86.9) °F","31.5 °C
(88.7) °F","26.9 °C
(80.5) °F","24.7 °C
(76.5) °F","24.1 °C
(75.3) °F","24.2 °C
(75.6) °F","24 °C
(75.1) °F","22.8 °C
(73) °F","21.6 °C
(71) °F"
Min. Temperature °C (°F),"16.1 °C
(61) °F","18.5 °C
(65.2) °F","21.6 °C
(70.8) °F","24.4 °C
(76) °F","26.1 °C
(78.9) °F","23.5 °C
(74.3) °F","22.2 °C
(71.9) °F","21.7 °C
(71) °F","21.3 °C
(70.3) °F","19.8 °C
(67.7) °F","17.5 °C
(63.5) °F","15.7 °C
(60.3) °F"
Max. Temperature °C (°F),"28.3 °C
(82.9) °F","31.1 °C
(88) °F","34.2 °C
(93.5) °F","36.5 °C
(97.6) °F","37.2 °C
(99) °F","31.2 °C
(88.2) °F","28.1 °C
(82.5) °F","27.2 °C
(80.9) °F","27.8 °C
(82.1) °F","28.5 °C
(83.3) °F","28.2 °C
(82.7) °F","27.7 °C
(81.9) °F"
Precipitation / Rainfall mm (in),"6
(0)","3
(0)","9
(0)","19
(0)","32
(1)","130
(5)","195
(7)","194
(7)","150
(5)","100
(3)","20
(0)","4
(0)"
Humidity(%),48%,41%,35%,36%,37%,66%,77%,81%,81%,71%,59%,51%
Rainy days (d),1,1,1,3,5,12,16,16,12,9,2,1
avg. Sun hours (hours),9.5,10.1,10.6,11.2,11.4,8.7,6.9,6.6,7.2,8.6,8.9,9.2
