0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"12.8 °C
(55.1) °F","16.2 °C
(61.1) °F","22 °C
(71.5) °F","28.7 °C
(83.6) °F","33.1 °C
(91.5) °F","33.9 °C
(93) °F","31.6 °C
(89) °F","30.5 °C
(86.9) °F","29.4 °C
(85) °F","26.4 °C
(79.5) °F","20.5 °C
(68.9) °F","14.9 °C
(58.9) °F"
Min. Temperature °C (°F),"6.9 °C
(44.4) °F","9.6 °C
(49.3) °F","14.6 °C
(58.3) °F","20.4 °C
(68.8) °F","25.2 °C
(77.3) °F","28 °C
(82.3) °F","27.7 °C
(81.8) °F","26.9 °C
(80.4) °F","24.7 °C
(76.4) °F","19.8 °C
(67.7) °F","14 °C
(57.2) °F","8.5 °C
(47.4) °F"
Max. Temperature °C (°F),"19.4 °C
(66.8) °F","22.9 °C
(73.2) °F","29.2 °C
(84.5) °F","36.3 °C
(97.3) °F","40.2 °C
(104.4) °F","39.4 °C
(103) °F","35.9 °C
(96.6) °F","34.7 °C
(94.4) °F","34.6 °C
(94.2) °F","33.2 °C
(91.8) °F","27.7 °C
(81.8) °F","22.1 °C
(71.7) °F"
Precipitation / Rainfall mm (in),"19
(0)","33
(1)","25
(0)","20
(0)","20
(0)","58
(2)","128
(5)","121
(4)","68
(2)","12
(0)","5
(0)","9
(0)"
Humidity(%),67%,60%,48%,30%,28%,42%,64%,69%,61%,47%,51%,60%
Rainy days (d),2,3,3,3,4,7,12,11,6,2,1,1
avg. Sun hours (hours),7.9,9.2,10.5,11.5,12.2,12.2,10.6,10.3,10.2,10.2,9.4,8.6
