0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"23 °C
(73.5) °F","24.5 °C
(76.1) °F","26.1 °C
(79) °F","28.1 °C
(82.6) °F","29.1 °C
(84.4) °F","28.3 °C
(82.9) °F","28.4 °C
(83.2) °F","28.4 °C
(83.2) °F","27.6 °C
(81.7) °F","26.3 °C
(79.3) °F","24.5 °C
(76.2) °F","23.7 °C
(74.7) °F"
Min. Temperature °C (°F),"19 °C
(66.2) °F","20 °C
(68) °F","21.1 °C
(70) °F","22.9 °C
(73.2) °F","24.4 °C
(75.9) °F","24.6 °C
(76.2) °F","24.3 °C
(75.8) °F","24.5 °C
(76) °F","24.2 °C
(75.6) °F","23 °C
(73.3) °F","20.9 °C
(69.6) °F","19.9 °C
(67.8) °F"
Max. Temperature °C (°F),"28.5 °C
(83.3) °F","30.6 °C
(87) °F","32.9 °C
(91.2) °F","35.1 °C
(95.2) °F","35.6 °C
(96.1) °F","33.9 °C
(93) °F","34.2 °C
(93.6) °F","34.2 °C
(93.6) °F","32.9 °C
(91.1) °F","31 °C
(87.8) °F","29.4 °C
(84.9) °F","28.9 °C
(84.1) °F"
Precipitation / Rainfall mm (in),"23
(0)","17
(0)","16
(0)","26
(1)","53
(2)","123
(4)","89
(3)","102
(4)","141
(5)","85
(3)","33
(1)","26
(1)"
Humidity(%),67%,62%,57%,55%,58%,70%,70%,72%,77%,75%,70%,69%
Rainy days (d),3,2,3,4,6,13,12,13,14,10,4,3
avg. Sun hours (hours),7.0,8.0,9.1,9.7,10.2,9.7,10.1,9.7,8.8,7.9,7.3,6.9
