0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-0.7 °C
(30.7) °F","0 °C
(32) °F","3.4 °C
(38.1) °F","9 °C
(48.2) °F","14.3 °C
(57.8) °F","19.6 °C
(67.3) °F","23.3 °C
(73.9) °F","22.8 °C
(73.1) °F","19.5 °C
(67.2) °F","13.6 °C
(56.4) °F","7.9 °C
(46.2) °F","2.8 °C
(37) °F"
Min. Temperature °C (°F),"-3.4 °C
(25.8) °F","-2.9 °C
(26.7) °F","0.2 °C
(32.4) °F","5.5 °C
(41.9) °F","11 °C
(51.8) °F","16.4 °C
(61.5) °F","20 °C
(68.1) °F","19.8 °C
(67.7) °F","16.7 °C
(62.1) °F","10.9 °C
(51.7) °F","5.3 °C
(41.6) °F","0.4 °C
(32.7) °F"
Max. Temperature °C (°F),"2.7 °C
(36.9) °F","3.8 °C
(38.9) °F","7.5 °C
(45.5) °F","13.5 °C
(56.3) °F","18.7 °C
(65.6) °F","23.7 °C
(74.6) °F","27.1 °C
(80.9) °F","26.5 °C
(79.6) °F","23 °C
(73.4) °F","16.8 °C
(62.3) °F","11.1 °C
(51.9) °F","5.9 °C
(42.6) °F"
Precipitation / Rainfall mm (in),"114
(4)","99
(3)","129
(5)","118
(4)","105
(4)","103
(4)","85
(3)","111
(4)","111
(4)","131
(5)","109
(4)","140
(5)"
Humidity(%),67%,64%,65%,66%,72%,74%,71%,72%,72%,70%,69%,68%
Rainy days (d),8,7,8,8,9,8,7,7,7,8,7,9
avg. Sun hours (hours),6.0,7.1,7.8,8.6,8.7,10.1,11.0,9.8,8.1,6.8,6.4,5.6
