0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"19.4 °C
(67) °F","20.7 °C
(69.2) °F","23.3 °C
(74) °F","27.7 °C
(81.8) °F","31.8 °C
(89.2) °F","33.8 °C
(92.8) °F","35.6 °C
(96.1) °F","35.7 °C
(96.2) °F","33.2 °C
(91.8) °F","30 °C
(85.9) °F","25.5 °C
(77.8) °F","21.3 °C
(70.3) °F"
Min. Temperature °C (°F),"14.1 °C
(57.5) °F","15 °C
(59) °F","17.2 °C
(62.9) °F","20.8 °C
(69.4) °F","24.4 °C
(76) °F","26.6 °C
(79.9) °F","29.2 °C
(84.5) °F","29.2 °C
(84.6) °F","26.9 °C
(80.4) °F","23.5 °C
(74.4) °F","19.7 °C
(67.5) °F","15.8 °C
(60.5) °F"
Max. Temperature °C (°F),"24.3 °C
(75.8) °F","26.1 °C
(79) °F","29.4 °C
(84.9) °F","34.3 °C
(93.8) °F","38.8 °C
(101.9) °F","40.8 °C
(105.4) °F","42.1 °C
(107.8) °F","42.3 °C
(108.1) °F","39.9 °C
(103.9) °F","36.3 °C
(97.4) °F","30.8 °C
(87.4) °F","26.3 °C
(79.3) °F"
Precipitation / Rainfall mm (in),"17
(0)","15
(0)","16
(0)","4
(0)","0
(0)","0
(0)","2
(0)","0
(0)","0
(0)","1
(0)","3
(0)","10
(0)"
Humidity(%),61%,57%,52%,45%,42%,47%,47%,46%,52%,54%,57%,61%
Rainy days (d),2,2,2,0,0,0,0,0,0,0,1,1
avg. Sun hours (hours),8.7,9.6,10.5,11.4,12.0,12.2,12.2,11.7,11.0,10.2,9.5,8.8
