0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-4.1 °C
(24.6) °F","-3.2 °C
(26.2) °F","2.1 °C
(35.7) °F","9.9 °C
(49.9) °F","16.6 °C
(61.8) °F","20.8 °C
(69.4) °F","23.2 °C
(73.8) °F","22.6 °C
(72.8) °F","16.3 °C
(61.3) °F","9.1 °C
(48.3) °F","2.8 °C
(37.1) °F","-1.4 °C
(29.5) °F"
Min. Temperature °C (°F),"-6.9 °C
(19.6) °F","-6.7 °C
(20) °F","-2.3 °C
(27.9) °F","4.4 °C
(39.9) °F","10.6 °C
(51) °F","15.1 °C
(59.2) °F","17.6 °C
(63.7) °F","17 °C
(62.6) °F","11.6 °C
(52.9) °F","5.3 °C
(41.5) °F","0.2 °C
(32.4) °F","-3.7 °C
(25.3) °F"
Max. Temperature °C (°F),"-1.6 °C
(29.1) °F","-0.1 °C
(31.8) °F","6.3 °C
(43.3) °F","14.8 °C
(58.7) °F","21.6 °C
(70.9) °F","25.5 °C
(78) °F","28 °C
(82.4) °F","27.7 °C
(81.9) °F","20.9 °C
(69.7) °F","12.9 °C
(55.2) °F","5.4 °C
(41.8) °F","0.8 °C
(33.4) °F"
Precipitation / Rainfall mm (in),"49
(1)","39
(1)","46
(1)","49
(1)","54
(2)","62
(2)","51
(2)","40
(1)","47
(1)","44
(1)","43
(1)","49
(1)"
Humidity(%),84%,81%,74%,65%,58%,57%,57%,53%,61%,71%,81%,82%
Rainy days (d),8,7,8,8,7,8,7,5,6,5,6,7
avg. Sun hours (hours),1.9,2.9,5.4,9.2,11.6,12.7,12.8,11.7,8.8,5.5,2.9,1.8
