0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"0.2 °C
(32.4) °F","1 °C
(33.8) °F","5.2 °C
(41.4) °F","9.1 °C
(48.4) °F","13.1 °C
(55.6) °F","17.4 °C
(63.3) °F","19.4 °C
(66.9) °F","19.1 °C
(66.3) °F","15.1 °C
(59.2) °F","11.1 °C
(51.9) °F","4.7 °C
(40.4) °F","1.1 °C
(34) °F"
Min. Temperature °C (°F),"-3.4 °C
(25.9) °F","-2.9 °C
(26.7) °F","0.5 °C
(32.9) °F","3.7 °C
(38.7) °F","7.8 °C
(46) °F","12.1 °C
(53.7) °F","14.2 °C
(57.5) °F","13.9 °C
(57.1) °F","10.3 °C
(50.5) °F","6.4 °C
(43.5) °F","0.7 °C
(33.3) °F","-2.5 °C
(27.4) °F"
Max. Temperature °C (°F),"4 °C
(39.2) °F","4.8 °C
(40.7) °F","9.4 °C
(48.9) °F","13.7 °C
(56.6) °F","17.4 °C
(63.4) °F","21.7 °C
(71.1) °F","23.7 °C
(74.7) °F","23.4 °C
(74.2) °F","19.3 °C
(66.8) °F","15.5 °C
(59.9) °F","8.7 °C
(47.7) °F","5 °C
(41) °F"
Precipitation / Rainfall mm (in),"123
(4)","109
(4)","111
(4)","127
(5)","152
(5)","133
(5)","119
(4)","111
(4)","113
(4)","121
(4)","150
(5)","135
(5)"
Humidity(%),78%,76%,73%,72%,74%,71%,68%,70%,74%,78%,81%,78%
Rainy days (d),9,8,9,11,13,11,10,9,9,9,10,10
avg. Sun hours (hours),4.8,5.3,6.9,8.1,8.7,9.8,10.4,9.5,7.5,6.4,5.1,4.6
