0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"12.6 °C
(54.6) °F","14 °C
(57.2) °F","15.7 °C
(60.3) °F","18 °C
(64.3) °F","18.1 °C
(64.6) °F","16.3 °C
(61.3) °F","15.4 °C
(59.6) °F","15.4 °C
(59.8) °F","15.2 °C
(59.3) °F","14.9 °C
(58.9) °F","13.8 °C
(56.9) °F","12.8 °C
(55) °F"
Min. Temperature °C (°F),"6.4 °C
(43.5) °F","7.2 °C
(44.9) °F","8.3 °C
(46.9) °F","10.3 °C
(50.5) °F","11.5 °C
(52.7) °F","11.7 °C
(53) °F","11 °C
(51.9) °F","11.2 °C
(52.1) °F","11.1 °C
(52) °F","10.4 °C
(50.8) °F","8.6 °C
(47.5) °F","6.9 °C
(44.5) °F"
Max. Temperature °C (°F),"19.8 °C
(67.6) °F","21.5 °C
(70.7) °F","23.1 °C
(73.6) °F","25.2 °C
(77.4) °F","24.8 °C
(76.6) °F","21.7 °C
(71.1) °F","20.8 °C
(69.4) °F","20.9 °C
(69.5) °F","20.5 °C
(69) °F","20.7 °C
(69.2) °F","20.2 °C
(68.4) °F","19.8 °C
(67.6) °F"
Precipitation / Rainfall mm (in),"16
(0)","11
(0)","10
(0)","8
(0)","63
(2)","309
(12)","397
(15)","410
(16)","377
(14)","165
(6)","37
(1)","10
(0)"
Humidity(%),61%,54%,45%,42%,54%,79%,86%,86%,87%,81%,72%,65%
Rainy days (d),2,1,1,2,9,18,22,21,21,16,6,2
avg. Sun hours (hours),9.5,10.1,10.6,11.2,10.9,8.8,8.6,8.3,7.4,8.1,9.0,9.4
