0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"24.3 °C
(75.7) °F","25.3 °C
(77.5) °F","27.4 °C
(81.2) °F","29.6 °C
(85.3) °F","31.3 °C
(88.4) °F","30.8 °C
(87.5) °F","30 °C
(86) °F","29.2 °C
(84.6) °F","28.7 °C
(83.7) °F","27.3 °C
(81.1) °F","25.7 °C
(78.3) °F","24.6 °C
(76.3) °F"
Min. Temperature °C (°F),"20.8 °C
(69.5) °F","21 °C
(69.9) °F","23.1 °C
(73.5) °F","26.2 °C
(79.1) °F","28 °C
(82.4) °F","27.7 °C
(81.9) °F","27 °C
(80.7) °F","26.4 °C
(79.5) °F","26 °C
(78.7) °F","24.6 °C
(76.3) °F","23.3 °C
(73.9) °F","22 °C
(71.6) °F"
Max. Temperature °C (°F),"28 °C
(82.4) °F","29.9 °C
(85.9) °F","32.4 °C
(90.3) °F","34.3 °C
(93.8) °F","36.3 °C
(97.3) °F","35.3 °C
(95.5) °F","34.2 °C
(93.6) °F","33.2 °C
(91.7) °F","32.5 °C
(90.5) °F","30.6 °C
(87) °F","28.5 °C
(83.4) °F","27.5 °C
(81.5) °F"
Precipitation / Rainfall mm (in),"17
(0)","9
(0)","11
(0)","18
(0)","48
(1)","68
(2)","70
(2)","99
(3)","110
(4)","223
(8)","228
(8)","113
(4)"
Humidity(%),74%,73%,72%,73%,66%,62%,63%,68%,73%,80%,80%,77%
Rainy days (d),3,2,2,2,4,7,10,11,12,14,13,7
avg. Sun hours (hours),7.4,8.2,8.9,9.6,10.9,11.2,10.9,10.6,10.1,8.4,7.3,6.8
