0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"20.2 °C
(68.4) °F","20.1 °C
(68.2) °F","18.4 °C
(65.1) °F","15.3 °C
(59.5) °F","12.4 °C
(54.3) °F","10.1 °C
(50.2) °F","9.6 °C
(49.3) °F","10.2 °C
(50.3) °F","12.2 °C
(53.9) °F","14.2 °C
(57.6) °F","16.5 °C
(61.7) °F","18.4 °C
(65.1) °F"
Min. Temperature °C (°F),"15.4 °C
(59.8) °F","15.6 °C
(60) °F","14.1 °C
(57.4) °F","11.4 °C
(52.6) °F","9.4 °C
(48.9) °F","7.4 °C
(45.4) °F","7 °C
(44.5) °F","7.2 °C
(45) °F","8.6 °C
(47.4) °F","10.1 °C
(50.1) °F","12.1 °C
(53.7) °F","13.6 °C
(56.5) °F"
Max. Temperature °C (°F),"25.9 °C
(78.7) °F","25.6 °C
(78) °F","23.6 °C
(74.4) °F","19.8 °C
(67.7) °F","16.1 °C
(61) °F","13.5 °C
(56.3) °F","12.9 °C
(55.3) °F","13.8 °C
(56.9) °F","16.3 °C
(61.4) °F","18.9 °C
(66) °F","21.6 °C
(70.8) °F","23.7 °C
(74.7) °F"
Precipitation / Rainfall mm (in),"50
(1)","46
(1)","36
(1)","50
(1)","47
(1)","54
(2)","49
(1)","57
(2)","65
(2)","64
(2)","65
(2)","62
(2)"
Humidity(%),58%,62%,63%,68%,74%,78%,77%,74%,69%,65%,65%,60%
Rainy days (d),5,4,4,5,7,8,8,9,9,8,7,6
avg. Sun hours (hours),9.5,8.6,7.6,6.4,5.4,5.1,5.4,5.9,7.0,7.8,8.6,9.5
