0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-4.5 °C
(23.9) °F","-3.8 °C
(25.2) °F","0.4 °C
(32.7) °F","7.3 °C
(45.1) °F","13 °C
(55.4) °F","16.5 °C
(61.6) °F","18.8 °C
(65.9) °F","17.8 °C
(64.1) °F","13.1 °C
(55.5) °F","7.1 °C
(44.7) °F","2.7 °C
(36.8) °F","-1.5 °C
(29.4) °F"
Min. Temperature °C (°F),"-6.8 °C
(19.7) °F","-6.5 °C
(20.3) °F","-3.2 °C
(26.2) °F","2.4 °C
(36.2) °F","7.9 °C
(46.2) °F","11.7 °C
(53.1) °F","14.5 °C
(58.1) °F","13.8 °C
(56.8) °F","9.6 °C
(49.2) °F","4.5 °C
(40.1) °F","0.8 °C
(33.5) °F","-3.3 °C
(26.1) °F"
Max. Temperature °C (°F),"-2.6 °C
(27.4) °F","-1.4 °C
(29.5) °F","3.9 °C
(38.9) °F","11.7 °C
(53) °F","17.2 °C
(62.9) °F","20.4 °C
(68.6) °F","22.6 °C
(72.6) °F","21.6 °C
(70.9) °F","16.6 °C
(61.8) °F","9.7 °C
(49.5) °F","4.4 °C
(39.9) °F","0.2 °C
(32.3) °F"
Precipitation / Rainfall mm (in),"55
(2)","48
(1)","49
(1)","50
(1)","69
(2)","78
(3)","96
(3)","85
(3)","63
(2)","62
(2)","52
(2)","57
(2)"
Humidity(%),86%,85%,78%,68%,67%,68%,73%,72%,76%,81%,87%,86%
Rainy days (d),10,9,9,8,9,9,10,9,8,9,9,10
avg. Sun hours (hours),1.6,2.5,5.0,8.6,10.5,11.0,10.5,9.2,6.5,3.8,1.8,1.4
