0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-5.9 °C
(21.4) °F","-4.1 °C
(24.7) °F","2.4 °C
(36.3) °F","9.2 °C
(48.5) °F","15.4 °C
(59.8) °F","20.8 °C
(69.4) °F","23.2 °C
(73.8) °F","22.2 °C
(71.9) °F","18.4 °C
(65.2) °F","11.4 °C
(52.5) °F","4.3 °C
(39.7) °F","-2.8 °C
(27) °F"
Min. Temperature °C (°F),"-9.5 °C
(15) °F","-7.9 °C
(17.8) °F","-1.8 °C
(28.7) °F","4.4 °C
(40) °F","10.7 °C
(51.3) °F","16.1 °C
(61) °F","18.7 °C
(65.6) °F","17.8 °C
(64.1) °F","14.2 °C
(57.6) °F","7.7 °C
(45.9) °F","1 °C
(33.9) °F","-5.9 °C
(21.4) °F"
Max. Temperature °C (°F),"-1.4 °C
(29.4) °F","0.8 °C
(33.5) °F","8 °C
(46.3) °F","15.1 °C
(59.2) °F","21 °C
(69.9) °F","25.9 °C
(78.6) °F","28.1 °C
(82.5) °F","26.9 °C
(80.4) °F","23.5 °C
(74.3) °F","16 °C
(60.8) °F","8.4 °C
(47.2) °F","1.1 °C
(34.1) °F"
Precipitation / Rainfall mm (in),"52
(2)","49
(1)","65
(2)","107
(4)","116
(4)","108
(4)","90
(3)","95
(3)","83
(3)","77
(3)","66
(2)","58
(2)"
Humidity(%),73%,71%,67%,65%,66%,68%,68%,69%,67%,67%,71%,73%
Rainy days (d),6,5,7,8,9,9,8,8,6,6,6,7
avg. Sun hours (hours),4.8,5.6,7.1,8.2,9.6,10.7,10.8,9.7,8.6,6.7,5.8,4.6
