0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"22.2 °C
(72) °F","24.9 °C
(76.9) °F","28.2 °C
(82.7) °F","30.7 °C
(87.3) °F","32 °C
(89.7) °F","27.9 °C
(82.3) °F","25.6 °C
(78) °F","24.9 °C
(76.8) °F","25 °C
(77) °F","24.7 °C
(76.4) °F","23.2 °C
(73.7) °F","21.8 °C
(71.3) °F"
Min. Temperature °C (°F),"16 °C
(60.8) °F","18.4 °C
(65.1) °F","21.4 °C
(70.5) °F","24.4 °C
(76) °F","26.6 °C
(79.8) °F","24.3 °C
(75.8) °F","22.9 °C
(73.2) °F","22.4 °C
(72.3) °F","22.1 °C
(71.7) °F","20.6 °C
(69) °F","18 °C
(64.3) °F","15.9 °C
(60.7) °F"
Max. Temperature °C (°F),"28.6 °C
(83.4) °F","31.4 °C
(88.5) °F","34.6 °C
(94.3) °F","36.9 °C
(98.4) °F","37.8 °C
(100) °F","32.3 °C
(90.1) °F","28.9 °C
(84) °F","28.1 °C
(82.5) °F","28.7 °C
(83.7) °F","29.3 °C
(84.7) °F","28.6 °C
(83.4) °F","27.9 °C
(82.3) °F"
Precipitation / Rainfall mm (in),"7
(0)","3
(0)","10
(0)","19
(0)","27
(1)","101
(3)","159
(6)","162
(6)","129
(5)","98
(3)","26
(1)","4
(0)"
Humidity(%),50%,43%,37%,38%,37%,62%,74%,77%,78%,69%,59%,53%
Rainy days (d),1,1,1,3,4,10,13,13,11,9,3,1
avg. Sun hours (hours),9.3,9.9,10.6,11.1,11.4,9.6,8.1,7.7,7.9,8.6,8.7,9.0
