0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-1.6 °C
(29.2) °F","0.8 °C
(33.4) °F","5.4 °C
(41.7) °F","10 °C
(50) °F","15.3 °C
(59.5) °F","21.9 °C
(71.4) °F","23.1 °C
(73.6) °F","21.3 °C
(70.3) °F","18.1 °C
(64.5) °F","11.7 °C
(53.1) °F","5.1 °C
(41.1) °F","-1.1 °C
(30) °F"
Min. Temperature °C (°F),"-6 °C
(21.2) °F","-4.2 °C
(24.4) °F","-0.9 °C
(30.4) °F","2.8 °C
(37.1) °F","7.7 °C
(45.9) °F","13.8 °C
(56.9) °F","16.5 °C
(61.8) °F","14.8 °C
(58.7) °F","11.5 °C
(52.7) °F","5.6 °C
(42) °F","-0.4 °C
(31.4) °F","-5.5 °C
(22.2) °F"
Max. Temperature °C (°F),"4.6 °C
(40.2) °F","7.4 °C
(45.4) °F","12.6 °C
(54.8) °F","17.5 °C
(63.6) °F","22.4 °C
(72.3) °F","28.7 °C
(83.6) °F","29.1 °C
(84.4) °F","27.3 °C
(81.1) °F","24.5 °C
(76) °F","18.5 °C
(65.3) °F","11.8 °C
(53.3) °F","4.9 °C
(40.9) °F"
Precipitation / Rainfall mm (in),"26
(1)","25
(0)","26
(1)","17
(0)","16
(0)","7
(0)","35
(1)","38
(1)","26
(1)","21
(0)","20
(0)","28
(1)"
Humidity(%),56%,49%,38%,26%,21%,16%,33%,40%,35%,36%,41%,54%
Rainy days (d),4,4,4,3,3,1,5,6,4,3,3,4
avg. Sun hours (hours),7.8,8.6,9.8,11.1,12.3,13.0,12.5,11.7,10.8,9.6,8.6,7.6
