0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-2.8 °C
(26.9) °F","-1.6 °C
(29.1) °F","2 °C
(35.6) °F","8.2 °C
(46.8) °F","13.8 °C
(56.8) °F","18.9 °C
(66.1) °F","22.5 °C
(72.5) °F","21.9 °C
(71.4) °F","18.3 °C
(64.9) °F","12 °C
(53.5) °F","6.1 °C
(43) °F","0.7 °C
(33.3) °F"
Min. Temperature °C (°F),"-6.2 °C
(20.8) °F","-5.2 °C
(22.6) °F","-1.7 °C
(28.9) °F","4.2 °C
(39.6) °F","9.9 °C
(49.8) °F","15.1 °C
(59.2) °F","18.7 °C
(65.7) °F","18.3 °C
(64.9) °F","14.9 °C
(58.9) °F","8.9 °C
(47.9) °F","3.2 °C
(37.8) °F","-2.1 °C
(28.2) °F"
Max. Temperature °C (°F),"1.5 °C
(34.7) °F","3.1 °C
(37.5) °F","6.8 °C
(44.2) °F","13.3 °C
(56) °F","18.7 °C
(65.7) °F","23.6 °C
(74.5) °F","27.1 °C
(80.8) °F","26.3 °C
(79.4) °F","22.6 °C
(72.6) °F","16 °C
(60.8) °F","10 °C
(50) °F","4.6 °C
(40.2) °F"
Precipitation / Rainfall mm (in),"97
(3)","87
(3)","116
(4)","107
(4)","91
(3)","92
(3)","76
(2)","90
(3)","91
(3)","112
(4)","97
(3)","118
(4)"
Humidity(%),65%,62%,65%,64%,69%,72%,69%,71%,72%,71%,71%,69%
Rainy days (d),8,7,8,8,8,8,7,7,6,8,7,8
avg. Sun hours (hours),5.9,6.8,7.3,8.3,8.7,9.8,10.7,9.9,8.1,6.6,6.0,5.5
