0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"30.3 °C
(86.5) °F","31.6 °C
(88.9) °F","31 °C
(87.9) °F","29.1 °C
(84.5) °F","27.4 °C
(81.4) °F","26.3 °C
(79.3) °F","25.6 °C
(78.1) °F","25.4 °C
(77.7) °F","26 °C
(78.7) °F","26.2 °C
(79.2) °F","27.2 °C
(80.9) °F","29 °C
(84.3) °F"
Min. Temperature °C (°F),"23.8 °C
(74.8) °F","25.1 °C
(77.1) °F","25.5 °C
(77.9) °F","24.5 °C
(76.2) °F","23.4 °C
(74.1) °F","22.4 °C
(72.3) °F","21.7 °C
(71.1) °F","21.6 °C
(70.8) °F","21.9 °C
(71.4) °F","22.2 °C
(72) °F","22.6 °C
(72.6) °F","23.3 °C
(73.9) °F"
Max. Temperature °C (°F),"36.4 °C
(97.5) °F","37.8 °C
(100) °F","36.8 °C
(98.3) °F","34.5 °C
(94) °F","32.1 °C
(89.8) °F","30.8 °C
(87.4) °F","30.1 °C
(86.2) °F","29.9 °C
(85.8) °F","30.6 °C
(87) °F","30.8 °C
(87.5) °F","32.3 °C
(90.1) °F","34.7 °C
(94.5) °F"
Precipitation / Rainfall mm (in),"4
(0)","7
(0)","32
(1)","104
(4)","127
(5)","114
(4)","131
(5)","144
(5)","120
(4)","177
(6)","76
(2)","12
(0)"
Humidity(%),30%,28%,40%,57%,69%,73%,75%,78%,75%,74%,64%,41%
Rainy days (d),1,1,5,11,14,13,14,16,13,15,8,2
avg. Sun hours (hours),10.7,10.7,10.8,10.6,10.4,10.4,10.2,9.8,9.4,9.5,10.2,10.6
