0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"9 °C
(48.3) °F","9.2 °C
(48.5) °F","11.3 °C
(52.3) °F","14.1 °C
(57.4) °F","17.9 °C
(64.2) °F","22.1 °C
(71.8) °F","24.8 °C
(76.6) °F","25.2 °C
(77.4) °F","21.6 °C
(70.8) °F","18 °C
(64.5) °F","14 °C
(57.3) °F","10.4 °C
(50.7) °F"
Min. Temperature °C (°F),"6.5 °C
(43.6) °F","6.4 °C
(43.5) °F","8 °C
(46.5) °F","10.6 °C
(51.1) °F","14.3 °C
(57.7) °F","18.4 °C
(65.1) °F","21.1 °C
(70) °F","21.6 °C
(70.9) °F","18.4 °C
(65.1) °F","15.1 °C
(59.3) °F","11.5 °C
(52.7) °F","7.9 °C
(46.2) °F"
Max. Temperature °C (°F),"11.6 °C
(52.8) °F","11.9 °C
(53.5) °F","14.4 °C
(57.9) °F","17.4 °C
(63.3) °F","21.1 °C
(70.1) °F","25.4 °C
(77.8) °F","28.2 °C
(82.7) °F","28.7 °C
(83.7) °F","24.7 °C
(76.5) °F","21 °C
(69.7) °F","16.6 °C
(61.9) °F","12.9 °C
(55.1) °F"
Precipitation / Rainfall mm (in),"128
(5)","106
(4)","99
(3)","81
(3)","47
(1)","21
(0)","12
(0)","20
(0)","87
(3)","133
(5)","195
(7)","151
(5)"
Humidity(%),77%,74%,76%,76%,76%,73%,70%,70%,71%,77%,77%,77%
Rainy days (d),9,8,7,7,4,3,2,2,6,8,10,10
avg. Sun hours (hours),6.3,7.2,8.5,10.0,11.4,12.4,12.4,11.6,10.0,8.3,7.0,6.4
