0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-4.8 °C
(23.4) °F","-4.2 °C
(24.5) °F","1.2 °C
(34.2) °F","8.2 °C
(46.8) °F","14.8 °C
(58.7) °F","20.1 °C
(68.2) °F","22.6 °C
(72.6) °F","21.6 °C
(70.9) °F","18.1 °C
(64.6) °F","11.2 °C
(52.1) °F","4.6 °C
(40.3) °F","-1.3 °C
(29.7) °F"
Min. Temperature °C (°F),"-8 °C
(17.7) °F","-7.9 °C
(17.7) °F","-2.9 °C
(26.9) °F","3.5 °C
(38.3) °F","10.2 °C
(50.3) °F","15.6 °C
(60.2) °F","18.1 °C
(64.6) °F","17.5 °C
(63.5) °F","14.1 °C
(57.4) °F","7.9 °C
(46.2) °F","1.9 °C
(35.4) °F","-3.8 °C
(25.2) °F"
Max. Temperature °C (°F),"-1.1 °C
(30.1) °F","0.3 °C
(32.6) °F","6.5 °C
(43.7) °F","14 °C
(57.2) °F","20.2 °C
(68.4) °F","25 °C
(77) °F","27.2 °C
(81) °F","26.2 °C
(79.1) °F","22.8 °C
(73) °F","15.3 °C
(59.5) °F","8.2 °C
(46.7) °F","1.7 °C
(35.1) °F"
Precipitation / Rainfall mm (in),"70
(2)","56
(2)","66
(2)","102
(4)","112
(4)","101
(3)","101
(3)","98
(3)","81
(3)","92
(3)","77
(3)","68
(2)"
Humidity(%),76%,72%,66%,63%,64%,67%,67%,69%,68%,71%,74%,76%
Rainy days (d),10,7,7,8,9,8,8,8,7,8,7,9
avg. Sun hours (hours),3.0,4.7,7.0,8.6,9.8,10.9,11.0,9.7,8.4,6.2,4.6,3.0
