0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"20.7 °C
(69.3) °F","23.1 °C
(73.6) °F","27.4 °C
(81.3) °F","31.2 °C
(88.1) °F","32.8 °C
(91) °F","31.5 °C
(88.7) °F","28.2 °C
(82.8) °F","27.3 °C
(81.2) °F","27.9 °C
(82.3) °F","28 °C
(82.4) °F","25.4 °C
(77.7) °F","21.9 °C
(71.5) °F"
Min. Temperature °C (°F),"14.3 °C
(57.7) °F","16 °C
(60.8) °F","19.7 °C
(67.5) °F","23.6 °C
(74.5) °F","26.6 °C
(79.9) °F","27.6 °C
(81.6) °F","25.9 °C
(78.6) °F","25.1 °C
(77.2) °F","24.7 °C
(76.5) °F","22.3 °C
(72.1) °F","19.2 °C
(66.5) °F","15.7 °C
(60.2) °F"
Max. Temperature °C (°F),"27.9 °C
(82.2) °F","30.5 °C
(86.8) °F","35 °C
(95) °F","38.8 °C
(101.8) °F","39.7 °C
(103.4) °F","36.4 °C
(97.5) °F","31.2 °C
(88.2) °F","30.1 °C
(86.3) °F","31.7 °C
(89) °F","34.2 °C
(93.6) °F","32.3 °C
(90.1) °F","29 °C
(84.3) °F"
Precipitation / Rainfall mm (in),"2
(0)","1
(0)","1
(0)","1
(0)","1
(0)","82
(3)","302
(11)","251
(9)","124
(4)","18
(0)","4
(0)","1
(0)"
Humidity(%),45%,41%,32%,33%,44%,61%,78%,82%,76%,52%,44%,46%
Rainy days (d),0,0,0,0,0,5,15,15,8,2,1,0
avg. Sun hours (hours),9.7,10.2,10.8,11.4,11.3,9.4,7.4,6.4,8.0,10.1,9.9,9.6
