0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"27.1 °C
(80.8) °F","27.4 °C
(81.3) °F","27.4 °C
(81.3) °F","26.1 °C
(78.9) °F","24.9 °C
(76.8) °F","24 °C
(75.3) °F","23.4 °C
(74) °F","23.4 °C
(74.1) °F","24 °C
(75.2) °F","24.8 °C
(76.7) °F","25.8 °C
(78.4) °F","26.7 °C
(80) °F"
Min. Temperature °C (°F),"24.1 °C
(75.4) °F","24.2 °C
(75.6) °F","24.5 °C
(76) °F","23.8 °C
(74.9) °F","23.1 °C
(73.6) °F","22.2 °C
(71.9) °F","21.4 °C
(70.6) °F","21.2 °C
(70.2) °F","21.7 °C
(71) °F","22.3 °C
(72.2) °F","23 °C
(73.4) °F","23.7 °C
(74.7) °F"
Max. Temperature °C (°F),"31.6 °C
(88.9) °F","32.1 °C
(89.8) °F","31.5 °C
(88.6) °F","29 °C
(84.2) °F","27.3 °C
(81.1) °F","26.4 °C
(79.5) °F","25.9 °C
(78.6) °F","26.3 °C
(79.3) °F","27.2 °C
(81) °F","28.2 °C
(82.7) °F","29.2 °C
(84.5) °F","30.5 °C
(87) °F"
Precipitation / Rainfall mm (in),"29
(1)","20
(0)","64
(2)","143
(5)","227
(8)","102
(4)","86
(3)","74
(2)","64
(2)","97
(3)","85
(3)","69
(2)"
Humidity(%),71%,70%,74%,81%,82%,79%,79%,79%,78%,79%,80%,76%
Rainy days (d),4,3,12,19,18,16,17,17,15,15,16,13
avg. Sun hours (hours),7.9,7.9,8.0,7.1,7.1,7.9,8.2,7.9,7.7,7.2,7.3,8.3
