0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-3.2 °C
(26.2) °F","-2.1 °C
(28.2) °F","1.4 °C
(34.6) °F","7.2 °C
(45) °F","11.9 °C
(53.5) °F","15.4 °C
(59.6) °F","17.2 °C
(62.9) °F","16.9 °C
(62.5) °F","12.5 °C
(54.4) °F","7.8 °C
(46.1) °F","3.3 °C
(38) °F","-1.4 °C
(29.4) °F"
Min. Temperature °C (°F),"-5.8 °C
(21.6) °F","-5.2 °C
(22.7) °F","-2.4 °C
(27.6) °F","2.4 °C
(36.3) °F","7.2 °C
(44.9) °F","10.8 °C
(51.5) °F","12.8 °C
(55) °F","12.5 °C
(54.4) °F","8.6 °C
(47.5) °F","4.7 °C
(40.5) °F","1 °C
(33.7) °F","-3.8 °C
(25.1) °F"
Max. Temperature °C (°F),"-0.9 °C
(30.3) °F","0.7 °C
(33.3) °F","5.2 °C
(41.3) °F","11.6 °C
(52.9) °F","16 °C
(60.8) °F","19.1 °C
(66.5) °F","21 °C
(69.8) °F","20.9 °C
(69.7) °F","16.2 °C
(61.2) °F","11.1 °C
(51.9) °F","5.6 °C
(42.1) °F","0.7 °C
(33.3) °F"
Precipitation / Rainfall mm (in),"75
(2)","61
(2)","76
(2)","67
(2)","95
(3)","109
(4)","129
(5)","98
(3)","91
(3)","67
(2)","71
(2)","75
(2)"
Humidity(%),87%,86%,80%,72%,73%,73%,74%,74%,78%,84%,88%,87%
Rainy days (d),11,9,11,10,11,11,12,10,9,9,9,11
avg. Sun hours (hours),2.2,3.2,5.0,7.8,9.0,9.7,10.1,9.5,6.4,4.0,2.5,2.1
