0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"26.4 °C
(79.5) °F","25.9 °C
(78.6) °F","24.9 °C
(76.8) °F","22.4 °C
(72.3) °F","18.2 °C
(64.8) °F","17 °C
(62.7) °F","16.3 °C
(61.3) °F","18.5 °C
(65.3) °F","20.3 °C
(68.5) °F","23 °C
(73.3) °F","23.9 °C
(75) °F","25.7 °C
(78.2) °F"
Min. Temperature °C (°F),"22.4 °C
(72.3) °F","22.1 °C
(71.8) °F","21 °C
(69.9) °F","18.7 °C
(65.6) °F","14.9 °C
(58.9) °F","13.9 °C
(57) °F","12.7 °C
(54.9) °F","14.4 °C
(57.9) °F","15.9 °C
(60.6) °F","18.8 °C
(65.8) °F","19.5 °C
(67.1) °F","21.4 °C
(70.6) °F"
Max. Temperature °C (°F),"31.3 °C
(88.4) °F","30.8 °C
(87.4) °F","29.7 °C
(85.5) °F","27.2 °C
(80.9) °F","22.5 °C
(72.5) °F","21.3 °C
(70.4) °F","21 °C
(69.9) °F","24.1 °C
(75.3) °F","26.1 °C
(78.9) °F","28.4 °C
(83.1) °F","29.3 °C
(84.7) °F","30.8 °C
(87.5) °F"
Precipitation / Rainfall mm (in),"154
(6)","161
(6)","149
(5)","152
(5)","166
(6)","139
(5)","99
(3)","89
(3)","155
(6)","201
(7)","177
(6)","185
(7)"
Humidity(%),74%,76%,76%,77%,79%,81%,78%,70%,68%,72%,70%,73%
Rainy days (d),12,11,9,8,7,7,7,5,7,10,9,11
avg. Sun hours (hours),10.1,9.4,8.8,7.9,6.6,6.6,7.5,8.3,8.4,8.7,9.7,10.1
