0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"12.1 °C
(53.9) °F","13.8 °C
(56.9) °F","16.4 °C
(61.6) °F","19.9 °C
(67.8) °F","23.7 °C
(74.6) °F","26.6 °C
(79.9) °F","27.5 °C
(81.4) °F","27.4 °C
(81.4) °F","25.9 °C
(78.7) °F","22 °C
(71.6) °F","16.9 °C
(62.4) °F","13.9 °C
(56.9) °F"
Min. Temperature °C (°F),"9 °C
(48.3) °F","10.6 °C
(51.1) °F","13.2 °C
(55.7) °F","16.6 °C
(61.9) °F","20.7 °C
(69.2) °F","24.4 °C
(75.9) °F","25.4 °C
(77.8) °F","25.4 °C
(77.7) °F","23.4 °C
(74.2) °F","18.9 °C
(66) °F","13.5 °C
(56.4) °F","10.8 °C
(51.5) °F"
Max. Temperature °C (°F),"16.1 °C
(61) °F","17.7 °C
(63.9) °F","20.2 °C
(68.4) °F","23.5 °C
(74.3) °F","27 °C
(80.6) °F","29.3 °C
(84.7) °F","29.9 °C
(85.8) °F","29.9 °C
(85.8) °F","29 °C
(84.1) °F","25.6 °C
(78.1) °F","20.9 °C
(69.7) °F","17.8 °C
(64) °F"
Precipitation / Rainfall mm (in),"120
(4)","112
(4)","128
(5)","83
(3)","67
(2)","125
(4)","149
(5)","168
(6)","124
(4)","89
(3)","76
(2)","105
(4)"
Humidity(%),74%,72%,75%,76%,75%,80%,81%,82%,76%,70%,71%,74%
Rainy days (d),6,6,6,5,6,12,15,15,9,5,5,6
avg. Sun hours (hours),7.1,7.3,8.5,9.3,10.5,10.7,10.4,9.7,9.2,8.5,7.8,6.7
