0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"14.2 °C
(57.6) °F","16.4 °C
(61.5) °F","19.2 °C
(66.6) °F","23.1 °C
(73.5) °F","25.7 °C
(78.3) °F","27.6 °C
(81.7) °F","28.3 °C
(82.9) °F","28.2 °C
(82.7) °F","27 °C
(80.6) °F","24.3 °C
(75.8) °F","20 °C
(68.1) °F","15.2 °C
(59.4) °F"
Min. Temperature °C (°F),"10.2 °C
(50.4) °F","12.7 °C
(54.8) °F","15.8 °C
(60.5) °F","20.1 °C
(68.2) °F","23.1 °C
(73.6) °F","25.2 °C
(77.4) °F","25.8 °C
(78.4) °F","25.6 °C
(78.2) °F","24.2 °C
(75.6) °F","20.8 °C
(69.5) °F","16.2 °C
(61.2) °F","11 °C
(51.9) °F"
Max. Temperature °C (°F),"18.5 °C
(65.3) °F","20.5 °C
(68.9) °F","23.3 °C
(73.9) °F","26.8 °C
(80.3) °F","29.3 °C
(84.7) °F","30.9 °C
(87.6) °F","31.8 °C
(89.2) °F","31.7 °C
(89) °F","30.7 °C
(87.3) °F","28.5 °C
(83.3) °F","24.5 °C
(76.1) °F","19.8 °C
(67.6) °F"
Precipitation / Rainfall mm (in),"55
(2)","70
(2)","144
(5)","244
(9)","331
(13)","397
(15)","274
(10)","284
(11)","175
(6)","62
(2)","45
(1)","42
(1)"
Humidity(%),65%,71%,76%,80%,83%,84%,83%,83%,79%,70%,66%,60%
Rainy days (d),6,8,12,14,16,18,17,17,12,5,5,4
avg. Sun hours (hours),5.5,4.0,3.6,4.3,6.5,8.1,9.1,9.0,8.6,7.9,7.0,7.0
