0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-2.6 °C
(27.3) °F","-1.3 °C
(29.7) °F","3.3 °C
(38) °F","10.1 °C
(50.2) °F","15.8 °C
(60.4) °F","20.2 °C
(68.4) °F","22.5 °C
(72.5) °F","21.8 °C
(71.2) °F","18.5 °C
(65.3) °F","11.9 °C
(53.5) °F","5.7 °C
(42.2) °F","0.3 °C
(32.6) °F"
Min. Temperature °C (°F),"-6 °C
(21.2) °F","-5.1 °C
(22.8) °F","-0.8 °C
(30.6) °F","5.4 °C
(41.7) °F","11.3 °C
(52.3) °F","16 °C
(60.8) °F","18.2 °C
(64.7) °F","17.6 °C
(63.8) °F","14.5 °C
(58) °F","8.4 °C
(47.2) °F","2.5 °C
(36.6) °F","-2.5 °C
(27.5) °F"
Max. Temperature °C (°F),"1.8 °C
(35.2) °F","3.8 °C
(38.9) °F","9.2 °C
(48.5) °F","16.2 °C
(61.2) °F","21.3 °C
(70.3) °F","25.3 °C
(77.5) °F","27.6 °C
(81.6) °F","26.8 °C
(80.2) °F","23.6 °C
(74.5) °F","16.7 °C
(62.1) °F","10.2 °C
(50.3) °F","4.2 °C
(39.5) °F"
Precipitation / Rainfall mm (in),"93
(3)","76
(2)","101
(3)","113
(4)","118
(4)","117
(4)","107
(4)","93
(3)","103
(4)","89
(3)","86
(3)","94
(3)"
Humidity(%),70%,66%,66%,66%,70%,73%,71%,71%,71%,71%,73%,72%
Rainy days (d),10,9,9,10,10,10,10,9,7,8,8,9
avg. Sun hours (hours),3.7,4.9,6.5,8.2,9.4,10.0,10.5,9.4,8.0,6.4,5.4,3.8
