0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-2.1 °C
(28.1) °F","-0.8 °C
(30.6) °F","3.9 °C
(39) °F","10.7 °C
(51.2) °F","16.2 °C
(61.1) °F","20.6 °C
(69) °F","22.7 °C
(72.8) °F","22 °C
(71.7) °F","18.8 °C
(65.8) °F","12.2 °C
(54) °F","6 °C
(42.9) °F","0.8 °C
(33.4) °F"
Min. Temperature °C (°F),"-5.8 °C
(21.6) °F","-4.8 °C
(23.3) °F","-0.5 °C
(31.2) °F","5.8 °C
(42.4) °F","11.5 °C
(52.7) °F","16.1 °C
(61) °F","18.3 °C
(64.9) °F","17.7 °C
(63.8) °F","14.5 °C
(58.1) °F","8.5 °C
(47.3) °F","2.7 °C
(36.8) °F","-2.2 °C
(28) °F"
Max. Temperature °C (°F),"2.4 °C
(36.4) °F","4.5 °C
(40) °F","9.9 °C
(49.7) °F","16.8 °C
(62.3) °F","21.7 °C
(71.1) °F","25.7 °C
(78.3) °F","27.8 °C
(82.1) °F","27.1 °C
(80.8) °F","24.1 °C
(75.3) °F","17.2 °C
(62.9) °F","10.8 °C
(51.4) °F","4.8 °C
(40.7) °F"
Precipitation / Rainfall mm (in),"99
(3)","85
(3)","109
(4)","119
(4)","130
(5)","130
(5)","125
(4)","98
(3)","107
(4)","96
(3)","90
(3)","99
(3)"
Humidity(%),70%,65%,66%,66%,71%,73%,72%,72%,71%,72%,73%,71%
Rainy days (d),10,9,9,10,11,10,11,9,8,8,7,9
avg. Sun hours (hours),3.8,4.9,6.6,8.3,9.4,9.9,10.3,9.3,8.0,6.5,5.5,3.9
