0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-4.4 °C
(24.1) °F","-4.4 °C
(24.1) °F","-0.3 °C
(31.4) °F","5.8 °C
(42.5) °F","12.3 °C
(54.1) °F","18.2 °C
(64.7) °F","21.9 °C
(71.3) °F","21.5 °C
(70.7) °F","18.2 °C
(64.7) °F","11.4 °C
(52.4) °F","5 °C
(41) °F","-0.6 °C
(31) °F"
Min. Temperature °C (°F),"-7.2 °C
(19) °F","-7.7 °C
(18.1) °F","-3.7 °C
(25.4) °F","2.3 °C
(36.2) °F","8.6 °C
(47.4) °F","14.6 °C
(58.3) °F","18.3 °C
(64.9) °F","18.2 °C
(64.7) °F","15.1 °C
(59.2) °F","8.8 °C
(47.8) °F","2.6 °C
(36.7) °F","-2.9 °C
(26.8) °F"
Max. Temperature °C (°F),"-0.9 °C
(30.4) °F","-0.3 °C
(31.4) °F","3.9 °C
(39.1) °F","10.1 °C
(50.2) °F","16.5 °C
(61.8) °F","22 °C
(71.6) °F","25.6 °C
(78.1) °F","25 °C
(77.1) °F","21.6 °C
(70.9) °F","14.5 °C
(58) °F","7.9 °C
(46.2) °F","2.2 °C
(35.9) °F"
Precipitation / Rainfall mm (in),"64
(2)","54
(2)","59
(2)","80
(3)","76
(2)","81
(3)","74
(2)","69
(2)","73
(2)","78
(3)","69
(2)","68
(2)"
Humidity(%),72%,69%,68%,68%,70%,72%,69%,70%,71%,72%,75%,73%
Rainy days (d),8,6,7,8,8,8,7,7,7,7,7,8
avg. Sun hours (hours),3.8,5.0,6.8,8.2,10.0,10.9,11.4,10.0,8.0,5.8,4.5,3.3
