0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"9.7 °C
(49.5) °F","11.3 °C
(52.3) °F","14.6 °C
(58.3) °F","17.1 °C
(62.7) °F","20.4 °C
(68.8) °F","24.4 °C
(76) °F","27.5 °C
(81.4) °F","27.6 °C
(81.7) °F","23.6 °C
(74.5) °F","20.1 °C
(68.1) °F","14.2 °C
(57.5) °F","11 °C
(51.8) °F"
Min. Temperature °C (°F),"2.7 °C
(36.8) °F","4.1 °C
(39.3) °F","6.9 °C
(44.4) °F","9.5 °C
(49.1) °F","12.4 °C
(54.3) °F","15.8 °C
(60.4) °F","18.3 °C
(65) °F","19 °C
(66.2) °F","16.3 °C
(61.3) °F","13.1 °C
(55.5) °F","7.5 °C
(45.5) °F","4.2 °C
(39.6) °F"
Max. Temperature °C (°F),"17.5 °C
(63.5) °F","19 °C
(66.2) °F","22.6 °C
(72.6) °F","24.6 °C
(76.3) °F","28.2 °C
(82.8) °F","32.7 °C
(90.9) °F","36.1 °C
(97) °F","36 °C
(96.9) °F","31.2 °C
(88.1) °F","27.4 °C
(81.4) °F","21.4 °C
(70.5) °F","18.7 °C
(65.7) °F"
Precipitation / Rainfall mm (in),"35
(1)","33
(1)","41
(1)","37
(1)","19
(0)","8
(0)","3
(0)","7
(0)","14
(0)","25
(0)","37
(1)","29
(1)"
Humidity(%),68%,62%,55%,54%,48%,45%,40%,42%,52%,55%,62%,67%
Rainy days (d),4,4,5,4,4,2,1,2,2,3,4,4
avg. Sun hours (hours),7.7,8.2,9.1,9.5,10.5,11.9,12.4,11.7,10.0,9.0,8.1,7.9
