0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-3.1 °C
(26.4) °F","-1.3 °C
(29.6) °F","4.6 °C
(40.2) °F","11.4 °C
(52.5) °F","17.3 °C
(63.1) °F","22 °C
(71.5) °F","23.8 °C
(74.8) °F","23.1 °C
(73.6) °F","19.8 °C
(67.7) °F","13.1 °C
(55.5) °F","6.2 °C
(43.1) °F","-0.3 °C
(31.5) °F"
Min. Temperature °C (°F),"-6.6 °C
(20.1) °F","-5.2 °C
(22.6) °F","0.1 °C
(32.1) °F","6.4 °C
(43.5) °F","12.4 °C
(54.3) °F","17.4 °C
(63.3) °F","19.1 °C
(66.4) °F","18.5 °C
(65.3) °F","15.1 °C
(59.2) °F","9.1 °C
(48.3) °F","2.6 °C
(36.8) °F","-3.5 °C
(25.7) °F"
Max. Temperature °C (°F),"1.5 °C
(34.7) °F","3.9 °C
(39) °F","10.4 °C
(50.7) °F","17.6 °C
(63.7) °F","22.9 °C
(73.2) °F","27 °C
(80.6) °F","28.5 °C
(83.3) °F","28 °C
(82.5) °F","25.2 °C
(77.4) °F","18.2 °C
(64.7) °F","10.9 °C
(51.5) °F","3.9 °C
(39) °F"
Precipitation / Rainfall mm (in),"72
(2)","65
(2)","82
(3)","107
(4)","109
(4)","107
(4)","90
(3)","83
(3)","67
(2)","78
(3)","81
(3)","73
(2)"
Humidity(%),70%,67%,66%,63%,64%,68%,69%,68%,63%,63%,68%,71%
Rainy days (d),7,6,8,9,9,9,8,7,6,6,6,7
avg. Sun hours (hours),4.8,5.7,7.2,8.7,9.8,10.9,10.9,9.8,8.9,7.1,5.9,4.8
