0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-3.7 °C
(25.3) °F","-0.3 °C
(31.4) °F","6.3 °C
(43.4) °F","14.4 °C
(58) °F","21.6 °C
(70.9) °F","25.9 °C
(78.7) °F","27.3 °C
(81.1) °F","25.5 °C
(78) °F","20.9 °C
(69.6) °F","13.2 °C
(55.8) °F","3.8 °C
(38.9) °F","-2.4 °C
(27.8) °F"
Min. Temperature °C (°F),"-8.5 °C
(16.8) °F","-5.5 °C
(22) °F","-0.4 °C
(31.3) °F","7.4 °C
(45.3) °F","14.5 °C
(58.1) °F","19.9 °C
(67.9) °F","22.7 °C
(72.9) °F","21 °C
(69.8) °F","15.5 °C
(59.9) °F","7.5 °C
(45.5) °F","-1.4 °C
(29.5) °F","-6.5 °C
(20.3) °F"
Max. Temperature °C (°F),"2.1 °C
(35.7) °F","6 °C
(42.8) °F","13.6 °C
(56.4) °F","21.6 °C
(70.9) °F","28.6 °C
(83.6) °F","32.1 °C
(89.7) °F","32.2 °C
(90) °F","30.5 °C
(86.9) °F","26.7 °C
(80) °F","19.5 °C
(67.1) °F","10.1 °C
(50.2) °F","3.2 °C
(37.7) °F"
Precipitation / Rainfall mm (in),"4
(0)","6
(0)","10
(0)","22
(0)","37
(1)","79
(3)","170
(6)","125
(4)","61
(2)","33
(1)","15
(0)","4
(0)"
Humidity(%),39%,40%,36%,34%,35%,47%,63%,67%,58%,52%,49%,42%
Rainy days (d),1,1,2,3,4,6,10,8,5,3,2,1
avg. Sun hours (hours),8.1,8.7,10.0,11.1,12.1,11.7,10.4,10.3,9.8,8.7,8.1,7.8
