0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-9.3 °C
(15.3) °F","-7.7 °C
(18.1) °F","-2.2 °C
(28.1) °F","5.7 °C
(42.3) °F","13.5 °C
(56.3) °F","18.7 °C
(65.7) °F","21.6 °C
(70.9) °F","20.7 °C
(69.3) °F","16.9 °C
(62.4) °F","9.6 °C
(49.2) °F","2.8 °C
(37) °F","-4.7 °C
(23.5) °F"
Min. Temperature °C (°F),"-13.3 °C
(8.1) °F","-11.8 °C
(10.7) °F","-6.2 °C
(20.8) °F","1.2 °C
(34.1) °F","8.8 °C
(47.8) °F","14.5 °C
(58.1) °F","17.6 °C
(63.6) °F","16.9 °C
(62.5) °F","13.2 °C
(55.8) °F","6.6 °C
(43.9) °F","0.1 °C
(32.1) °F","-7.9 °C
(17.7) °F"
Max. Temperature °C (°F),"-4.7 °C
(23.5) °F","-2.7 °C
(27.2) °F","2.9 °C
(37.2) °F","11.2 °C
(52.1) °F","18.9 °C
(66.1) °F","23.5 °C
(74.2) °F","26 °C
(78.7) °F","25 °C
(76.9) °F","21.3 °C
(70.4) °F","13.3 °C
(55.9) °F","6.2 °C
(43.1) °F","-1.1 °C
(30) °F"
Precipitation / Rainfall mm (in),"79
(3)","66
(2)","76
(2)","106
(4)","105
(4)","114
(4)","106
(4)","105
(4)","100
(3)","116
(4)","93
(3)","93
(3)"
Humidity(%),75%,72%,68%,63%,64%,69%,69%,71%,72%,73%,76%,77%
Rainy days (d),8,8,8,9,9,9,10,8,7,9,9,9
avg. Sun hours (hours),4.7,5.5,6.8,8.1,9.6,10.5,11.0,9.7,7.9,6.0,4.5,4.0
