0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"-6.3 °C
(20.7) °F","-6.2 °C
(20.8) °F","-2.7 °C
(27.2) °F","3.8 °C
(38.8) °F","10.7 °C
(51.2) °F","15.1 °C
(59.2) °F","18.6 °C
(65.6) °F","16.8 °C
(62.3) °F","12 °C
(53.7) °F","5.5 °C
(42) °F","0.7 °C
(33.3) °F","-2.8 °C
(26.9) °F"
Min. Temperature °C (°F),"-8.3 °C
(17.1) °F","-8.6 °C
(16.5) °F","-5.7 °C
(21.7) °F","-0.2 °C
(31.7) °F","6.2 °C
(43.1) °F","10.9 °C
(51.6) °F","14.8 °C
(58.7) °F","13.5 °C
(56.3) °F","9.3 °C
(48.7) °F","3.6 °C
(38.5) °F","-0.8 °C
(30.6) °F","-4.5 °C
(23.9) °F"
Max. Temperature °C (°F),"-4.5 °C
(24) °F","-4.2 °C
(24.5) °F","0.1 °C
(32.1) °F","7.5 °C
(45.4) °F","14.4 °C
(57.9) °F","18.5 °C
(65.3) °F","22 °C
(71.6) °F","19.9 °C
(67.9) °F","14.7 °C
(58.5) °F","7.4 °C
(45.4) °F","2.1 °C
(35.8) °F","-1.3 °C
(29.7) °F"
Precipitation / Rainfall mm (in),"53
(2)","42
(1)","42
(1)","43
(1)","54
(2)","69
(2)","69
(2)","76
(2)","63
(2)","69
(2)","67
(2)","59
(2)"
Humidity(%),86%,85%,82%,75%,67%,69%,73%,76%,80%,85%,87%,86%
Rainy days (d),10,8,8,7,7,9,9,9,9,10,10,11
avg. Sun hours (hours),1.2,2.1,5.3,8.8,11.6,12.8,11.8,9.6,6.1,3.4,1.6,1.2
