0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,
Avg. Temperature °C (°F),"2.9 °C
(37.2) °F","3.2 °C
(37.7) °F","4.9 °C
(40.9) °F","7.8 °C
(46.1) °F","11.8 °C
(53.2) °F","14.7 °C
(58.4) °F","17.9 °C
(64.2) °F","18.2 °C
(64.7) °F","14.8 °C
(58.7) °F","10 °C
(50.1) °F","5.5 °C
(42) °F","2.7 °C
(36.9) °F"
Min. Temperature °C (°F),"1.1 °C
(33.9) °F","0.8 °C
(33.5) °F","2.2 °C
(36) °F","4.4 °C
(40) °F","7.9 °C
(46.1) °F","11 °C
(51.8) °F","13.8 °C
(56.8) °F","14.3 °C
(57.7) °F","11.7 °C
(53.1) °F","7.6 °C
(45.7) °F","3.6 °C
(38.5) °F","0.9 °C
(33.7) °F"
Max. Temperature °C (°F),"5.4 °C
(41.8) °F","6.5 °C
(43.7) °F","8.6 °C
(47.5) °F","12.1 °C
(53.8) °F","16.1 °C
(61) °F","18.8 °C
(65.9) °F","22.4 °C
(72.2) °F","22.6 °C
(72.7) °F","18.7 °C
(65.7) °F","13.1 °C
(55.6) °F","8 °C
(46.3) °F","4.9 °C
(40.8) °F"
Precipitation / Rainfall mm (in),"312
(12)","200
(7)","257
(10)","181
(7)","120
(4)","103
(4)","56
(2)","75
(2)","123
(4)","253
(9)","362
(14)","309
(12)"
Humidity(%),86%,83%,81%,76%,73%,73%,70%,72%,79%,84%,86%,85%
Rainy days (d),14,11,14,12,9,8,6,5,8,13,14,14
avg. Sun hours (hours),4.0,5.4,6.1,8.0,9.4,9.4,10.3,9.4,7.6,5.8,4.2,3.6
